District code,District name,Category,Student group,2022-2023 student count - year to date,2022-2023 attendance rate - year to date,2021-2022 student count,2021-2022 attendance rate,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Update date
250011,Cheshire School District,Free/Reduced Lunch,Free Meal Eligible,527,0.9218,496,0.9277,434,0.9478,462,0.9371,May-23,6/16/23
250011,Cheshire School District,Free/Reduced Lunch,Reduced Price Meal Eligible,153,0.9334,140,0.9425,138,0.9618,138,0.9557,May-23,6/16/23
250011,Cheshire School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,680,0.9244,636,0.931,572,0.9512,600,0.9413,May-23,6/16/23
250011,Cheshire School District,English Learners,English Learners,123,0.9387,109,0.9539,83,0.9583,58,0.954,May-23,6/16/23
250011,Cheshire School District,Race/Ethnicity,All other races,520,0.9458,527,0.9498,519,0.9752,506,0.9632,May-23,6/16/23
250011,Cheshire School District,Race/Ethnicity,Black or African American,146,0.9341,135,0.9442,128,0.9505,120,0.9536,May-23,6/16/23
250011,Cheshire School District,Race/Ethnicity,Hispanic/Latino of any race,369,0.9303,311,0.9374,256,0.9658,249,0.9459,May-23,6/16/23
250011,Cheshire School District,Race/Ethnicity,White,3082,0.9433,3146,0.9495,3145,0.9718,3224,0.957,May-23,6/16/23
250011,Cheshire School District,High Needs,Students Without High Needs,3005,0.9484,3034,0.9551,3037,0.9788,3092,0.9625,May-23,6/16/23
250011,Cheshire School District,High Needs,Students With High Needs,1112,0.9252,1085,0.9296,1011,0.9484,1007,0.9398,May-23,6/16/23
260011,Chester School District,,All Students,219,0.9336,214,0.9531,208,0.9659,188,0.9723,May-23,6/16/23
260011,Chester School District,Students With Disabilities,Students With Disabilities,26,0.9194,33,0.946,29,0.9596,25,0.9633,May-23,6/16/23
260011,Chester School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,54,0.9215,57,0.9424,52,0.9522,43,0.9619,May-23,6/16/23
260011,Chester School District,Race/Ethnicity,White,195,0.9343,191,0.9541,182,0.9682,165,0.9717,May-23,6/16/23
260011,Chester School District,High Needs,Students Without High Needs,152,0.9379,144,0.9574,142,0.9722,129,0.9764,May-23,6/16/23
260011,Chester School District,High Needs,Students With High Needs,67,0.924,70,0.9438,66,0.9528,59,0.9633,May-23,6/16/23
270011,Clinton School District,,All Students,1453,0.9346,1489,0.9407,1518,0.9517,1624,0.9454,May-23,6/16/23
270011,Clinton School District,Students With Disabilities,Students With Disabilities,203,0.8963,224,0.9102,213,0.9268,218,0.9326,May-23,6/16/23
270011,Clinton School District,Free/Reduced Lunch,Free Meal Eligible,401,0.9163,411,0.9283,404,0.9218,454,0.9358,May-23,6/16/23
270011,Clinton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,102,0.9399,100,0.9384,102,0.9546,122,0.941,May-23,6/16/23
270011,Clinton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,503,0.9211,511,0.9302,506,0.9285,576,0.9369,May-23,6/16/23
270011,Clinton School District,English Learners,English Learners,117,0.9389,136,0.9417,113,0.9255,101,0.9477,May-23,6/16/23
270011,Clinton School District,Race/Ethnicity,Hispanic/Latino of any race,338,0.9312,327,0.9419,310,0.9397,299,0.9516,May-23,6/16/23
270011,Clinton School District,Race/Ethnicity,White,1022,0.9347,1076,0.9397,1131,0.9546,1246,0.9448,May-23,6/16/23
270011,Clinton School District,High Needs,Students Without High Needs,817,0.9464,824,0.9502,868,0.9679,909,0.9516,May-23,6/16/23
270011,Clinton School District,High Needs,Students With High Needs,636,0.9196,665,0.9288,650,0.9298,715,0.9373,May-23,6/16/23
280011,Colchester School District,,All Students,2119,0.929,2138,0.9324,2095,0.9559,2180,0.9523,May-23,6/16/23
280011,Colchester School District,Students With Disabilities,Students With Disabilities,309,0.9167,332,0.9172,278,0.9304,319,0.9343,May-23,6/16/23
280011,Colchester School District,Free/Reduced Lunch,Free Meal Eligible,411,0.9016,428,0.9083,368,0.9197,417,0.9324,May-23,6/16/23
280011,Colchester School District,Free/Reduced Lunch,Reduced Price Meal Eligible,82,0.8965,65,0.8992,92,0.9395,112,0.9382,May-23,6/16/23
280011,Colchester School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,493,0.9008,493,0.9071,460,0.9237,529,0.9336,May-23,6/16/23
280011,Colchester School District,English Learners,English Learners,37,0.9217,38,0.9089,,,,,May-23,6/16/23
280011,Colchester School District,Race/Ethnicity,All other races,153,0.9331,168,0.9337,156,0.9569,141,0.9656,May-23,6/16/23
280011,Colchester School District,Race/Ethnicity,Black or African American,39,0.9197,30,0.9183,33,0.9482,36,0.9517,May-23,6/16/23
280011,Colchester School District,Race/Ethnicity,Hispanic/Latino of any race,194,0.9141,186,0.9222,167,0.938,158,0.9461,May-23,6/16/23
280011,Colchester School District,Race/Ethnicity,White,1733,0.9305,1754,0.9336,1739,0.9576,1845,0.9518,May-23,6/16/23
280011,Colchester School District,High Needs,Students Without High Needs,1428,0.9381,1431,0.9415,1438,0.9678,1453,0.9609,May-23,6/16/23
280011,Colchester School District,High Needs,Students With High Needs,691,0.9106,707,0.9138,657,0.9295,727,0.9349,May-23,6/16/23
290011,Colebrook School District,,All Students,72,0.9455,75,0.9242,78,0.9609,73,0.9683,May-23,6/16/23
290011,Colebrook School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,25,0.9419,20,0.9135,27,0.9569,,,May-23,6/16/23
290011,Colebrook School District,Race/Ethnicity,White,66,0.9458,71,0.9227,72,0.9609,67,0.9689,May-23,6/16/23
290011,Colebrook School District,High Needs,Students Without High Needs,38,0.9476,46,0.9283,40,0.9628,43,0.9698,May-23,6/16/23
290011,Colebrook School District,High Needs,Students With High Needs,34,0.9432,29,0.9176,38,0.9589,30,0.9661,May-23,6/16/23
300011,Columbia School District,,All Students,440,0.9444,413,0.9513,399,0.9575,390,0.9563,May-23,6/16/23
300011,Columbia School District,Students With Disabilities,Students With Disabilities,45,0.9385,51,0.9483,45,0.9371,47,0.9373,May-23,6/16/23
300011,Columbia School District,Free/Reduced Lunch,Free Meal Eligible,79,0.9297,,,,,,,May-23,6/16/23
300011,Columbia School District,Free/Reduced Lunch,Reduced Price Meal Eligible,24,0.9626,,,,,,,May-23,6/16/23
300011,Columbia School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,103,0.9375,90,0.9428,78,0.9313,91,0.9498,May-23,6/16/23
300011,Columbia School District,Race/Ethnicity,Hispanic/Latino of any race,44,0.9444,39,0.9516,30,0.9477,29,0.9666,May-23,6/16/23
300011,Columbia School District,Race/Ethnicity,White,368,0.9453,352,0.952,342,0.9613,344,0.9557,May-23,6/16/23
300011,Columbia School District,High Needs,Students Without High Needs,309,0.9466,290,0.9537,288,0.9663,267,0.9593,May-23,6/16/23
300011,Columbia School District,High Needs,Students With High Needs,131,0.9393,123,0.9457,111,0.9352,123,0.9498,May-23,6/16/23
310011,Cornwall School District,,All Students,93,0.9451,105,0.9396,118,0.968,90,0.9553,May-23,6/16/23
310011,Cornwall School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,28,0.957,32,0.9425,23,0.967,,,May-23,6/16/23
310011,Cornwall School District,Race/Ethnicity,White,77,0.9462,88,0.9386,97,0.9665,68,0.9541,May-23,6/16/23
310011,Cornwall School District,High Needs,Students Without High Needs,59,0.9383,66,0.9374,86,0.9682,57,0.9573,May-23,6/16/23
310011,Cornwall School District,High Needs,Students With High Needs,34,0.9569,39,0.9433,32,0.9675,33,0.952,May-23,6/16/23
320011,Coventry School District,,All Students,1534,0.9252,1548,0.9311,1534,0.9524,1580,0.9434,May-23,6/16/23
320011,Coventry School District,Students With Disabilities,Students With Disabilities,199,0.8917,220,0.9019,217,0.9091,222,0.9241,May-23,6/16/23
320011,Coventry School District,Free/Reduced Lunch,Free Meal Eligible,276,0.888,284,0.8871,294,0.9112,328,0.9193,May-23,6/16/23
320011,Coventry School District,Free/Reduced Lunch,Reduced Price Meal Eligible,82,0.9253,75,0.9397,66,0.947,72,0.9383,May-23,6/16/23
320011,Coventry School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,358,0.8965,359,0.8982,360,0.9179,400,0.9228,May-23,6/16/23
320011,Coventry School District,Race/Ethnicity,Hispanic/Latino of any race,119,0.9002,107,0.907,111,0.9325,112,0.9295,May-23,6/16/23
320011,Coventry School District,Race/Ethnicity,White,1321,0.9276,1341,0.9348,1328,0.9561,1369,0.9458,May-23,6/16/23
320011,Coventry School District,High Needs,Students Without High Needs,1044,0.9371,1047,0.9436,1035,0.9677,1053,0.9518,May-23,6/16/23
320011,Coventry School District,High Needs,Students With High Needs,490,0.9001,501,0.9047,499,0.9199,527,0.9262,May-23,6/16/23
330011,Cromwell School District,,All Students,1900,0.9425,1871,0.9568,1934,0.966,1923,0.9733,May-23,6/16/23
330011,Cromwell School District,Students With Disabilities,Students With Disabilities,228,0.9138,224,0.9387,211,0.9416,204,0.9643,May-23,6/16/23
330011,Cromwell School District,Free/Reduced Lunch,Free Meal Eligible,389,0.9178,391,0.9374,387,0.9401,424,0.9655,May-23,6/16/23
330011,Cromwell School District,Free/Reduced Lunch,Reduced Price Meal Eligible,103,0.9307,95,0.9373,92,0.9651,102,0.9745,May-23,6/16/23
330011,Cromwell School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,492,0.9206,486,0.9374,479,0.9449,526,0.9673,May-23,6/16/23
330011,Cromwell School District,English Learners,English Learners,105,0.927,104,0.9435,103,0.9484,98,0.9696,May-23,6/16/23
330011,Cromwell School District,Race/Ethnicity,All other races,220,0.9398,198,0.9571,201,0.9709,200,0.9759,May-23,6/16/23
330011,Cromwell School District,Race/Ethnicity,Black or African American,132,0.9479,125,0.9536,142,0.9509,151,0.9662,May-23,6/16/23
330011,Cromwell School District,Race/Ethnicity,Hispanic/Latino of any race,250,0.9276,254,0.9447,246,0.9437,216,0.9651,May-23,6/16/23
330011,Cromwell School District,Race/Ethnicity,White,1298,0.9452,1294,0.9594,1345,0.9709,1356,0.9751,May-23,6/16/23
330011,Cromwell School District,High Needs,Students Without High Needs,1242,0.953,1217,0.9658,1275,0.9756,1240,0.9767,May-23,6/16/23
330011,Cromwell School District,High Needs,Students With High Needs,658,0.9228,654,0.9399,659,0.9474,683,0.967,May-23,6/16/23
340011,Danbury School District,,All Students,11925,0.9266,11775,0.9225,11455,0.9404,11718,0.949,May-23,6/16/23
340011,Danbury School District,Students With Disabilities,Students With Disabilities,1475,0.9087,1547,0.9031,1486,0.914,1487,0.9274,May-23,6/16/23
340011,Danbury School District,Free/Reduced Lunch,Free Meal Eligible,4644,0.9202,5220,0.9142,5120,0.9255,5384,0.9419,May-23,6/16/23
340011,Danbury School District,Free/Reduced Lunch,Reduced Price Meal Eligible,931,0.9411,1059,0.9317,1012,0.9434,961,0.9549,May-23,6/16/23
340011,Danbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,5575,0.9237,6279,0.9172,6132,0.9285,6345,0.9438,May-23,6/16/23
340011,Danbury School District,English Learners,English Learners,3936,0.9227,4086,0.9185,3328,0.9231,3463,0.9502,May-23,6/16/23
340011,Danbury School District,Race/Ethnicity,All other races,998,0.9302,991,0.9267,1064,0.9528,1005,0.9503,May-23,6/16/23
340011,Danbury School District,Race/Ethnicity,Black or African American,793,0.9235,782,0.9192,797,0.9401,852,0.9325,May-23,6/16/23
340011,Danbury School District,Race/Ethnicity,Hispanic/Latino of any race,7483,0.9246,7178,0.9195,6481,0.9323,5924,0.9502,May-23,6/16/23
340011,Danbury School District,Race/Ethnicity,White,2651,0.9319,2824,0.9293,3113,0.9526,3937,0.9506,May-23,6/16/23
340011,Danbury School District,High Needs,Students Without High Needs,3991,0.9367,3305,0.9396,3569,0.9688,3563,0.9591,May-23,6/16/23
340011,Danbury School District,High Needs,Students With High Needs,7934,0.9219,8470,0.9156,7886,0.9273,8155,0.9445,May-23,6/16/23
350011,Darien School District,,All Students,4603,0.9554,4642,0.9563,4634,0.9779,4675,0.9621,May-23,6/16/23
350011,Darien School District,Students With Disabilities,Students With Disabilities,822,0.95,885,0.946,858,0.9713,811,0.9574,May-23,6/16/23
350011,Darien School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,57,0.957,97,0.9512,83,0.9773,117,0.9684,May-23,6/16/23
350011,Darien School District,English Learners,English Learners,62,0.9534,59,0.9475,56,0.9723,65,0.9568,May-23,6/16/23
350011,Darien School District,Race/Ethnicity,All other races,503,0.9597,457,0.9646,425,0.984,408,0.9662,May-23,6/16/23
350011,Darien School District,Race/Ethnicity,Black or African American,28,0.9654,37,0.956,42,0.9817,50,0.9762,May-23,6/16/23
350011,Darien School District,Race/Ethnicity,Hispanic/Latino of any race,322,0.9507,310,0.9514,301,0.9739,262,0.9594,May-23,6/16/23
350011,Darien School District,Race/Ethnicity,White,3750,0.9552,3838,0.9557,3866,0.9775,3955,0.9617,May-23,6/16/23
350011,Darien School District,High Needs,Students Without High Needs,3703,0.9566,3664,0.9587,3687,0.9794,3744,0.9631,May-23,6/16/23
350011,Darien School District,High Needs,Students With High Needs,900,0.9507,978,0.9474,947,0.9718,931,0.9579,May-23,6/16/23
360011,Deep River School District,,All Students,197,0.9435,206,0.9574,215,0.9727,236,0.9614,May-23,6/16/23
360011,Deep River School District,Students With Disabilities,Students With Disabilities,28,0.9281,38,0.9441,40,0.9567,35,0.9587,May-23,6/16/23
360011,Deep River School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,70,0.9265,72,0.9477,85,0.9613,88,0.9607,May-23,6/16/23
360011,Deep River School District,Race/Ethnicity,Hispanic/Latino of any race,21,0.9316,,,,,,,May-23,6/16/23
360011,Deep River School District,Race/Ethnicity,White,167,0.9478,178,0.9584,182,0.973,196,0.9602,May-23,6/16/23
360011,Deep River School District,High Needs,Students Without High Needs,108,0.9562,109,0.9646,108,0.983,131,0.9617,May-23,6/16/23
360011,Deep River School District,High Needs,Students With High Needs,89,0.9285,97,0.9493,107,0.9624,105,0.9611,May-23,6/16/23
370011,Derby School District,,All Students,1283,0.9043,1210,0.9066,1229,0.9328,1237,0.9439,May-23,6/16/23
370011,Derby School District,Students With Disabilities,Students With Disabilities,257,0.8928,265,0.8865,263,0.9076,256,0.9298,May-23,6/16/23
370011,Derby School District,Free/Reduced Lunch,Free Meal Eligible,608,0.8913,616,0.891,575,0.9168,669,0.9342,May-23,6/16/23
370011,Derby School District,Free/Reduced Lunch,Reduced Price Meal Eligible,85,0.9109,88,0.9051,84,0.9558,105,0.9539,May-23,6/16/23
370011,Derby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,693,0.8937,704,0.8928,659,0.9218,774,0.9368,May-23,6/16/23
370011,Derby School District,English Learners,English Learners,58,0.932,53,0.9077,45,0.9459,29,0.964,May-23,6/16/23
370011,Derby School District,Race/Ethnicity,All other races,109,0.9035,103,0.9049,105,0.9256,106,0.9505,May-23,6/16/23
370011,Derby School District,Race/Ethnicity,Black or African American,278,0.9104,236,0.9092,236,0.923,248,0.9387,May-23,6/16/23
370011,Derby School District,Race/Ethnicity,Hispanic/Latino of any race,525,0.9022,489,0.9003,474,0.9275,437,0.9438,May-23,6/16/23
370011,Derby School District,Race/Ethnicity,White,371,0.903,382,0.9132,414,0.9463,446,0.9451,May-23,6/16/23
370011,Derby School District,High Needs,Students Without High Needs,453,0.9195,382,0.9351,449,0.95,377,0.9597,May-23,6/16/23
370011,Derby School District,High Needs,Students With High Needs,830,0.8963,828,0.8933,780,0.923,860,0.9372,May-23,6/16/23
390011,Eastford School District,,All Students,138,0.9299,123,0.9406,127,0.9562,129,0.9554,May-23,6/16/23
390011,Eastford School District,Free/Reduced Lunch,Free Meal Eligible,38,0.9278,33,0.9292,39,0.9306,46,0.9529,May-23,6/16/23
390011,Eastford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,38,0.9278,33,0.9292,39,0.9306,46,0.9529,May-23,6/16/23
390011,Eastford School District,Race/Ethnicity,White,112,0.9258,103,0.9397,101,0.9611,,,May-23,6/16/23
390011,Eastford School District,High Needs,Students Without High Needs,88,0.9351,79,0.948,75,0.9676,66,0.9607,May-23,6/16/23
390011,Eastford School District,High Needs,Students With High Needs,50,0.9209,44,0.9269,52,0.9396,63,0.9499,May-23,6/16/23
400011,East Granby School District,,All Students,850,0.9362,839,0.9369,820,0.9324,827,0.958,May-23,6/16/23
400011,East Granby School District,Students With Disabilities,Students With Disabilities,104,0.9139,122,0.9095,125,0.8976,119,0.9411,May-23,6/16/23
400011,East Granby School District,Free/Reduced Lunch,Free Meal Eligible,133,0.92,182,0.904,129,0.9125,130,0.9421,May-23,6/16/23
400011,East Granby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,133,0.92,182,0.904,129,0.9125,130,0.9421,May-23,6/16/23
400011,East Granby School District,Race/Ethnicity,All other races,100,0.9461,98,0.943,86,0.9426,94,0.9591,May-23,6/16/23
400011,East Granby School District,Race/Ethnicity,Black or African American,65,0.9145,68,0.9206,73,0.8958,68,0.9471,May-23,6/16/23
400011,East Granby School District,Race/Ethnicity,Hispanic/Latino of any race,57,0.9331,57,0.8862,56,0.9241,54,0.9509,May-23,6/16/23
400011,East Granby School District,Race/Ethnicity,White,628,0.9372,616,0.9425,605,0.9361,611,0.9596,May-23,6/16/23
400011,East Granby School District,High Needs,Students Without High Needs,631,0.9416,574,0.9477,588,0.9424,598,0.9628,May-23,6/16/23
400011,East Granby School District,High Needs,Students With High Needs,219,0.9207,265,0.9136,232,0.907,229,0.9454,May-23,6/16/23
410011,East Haddam School District,,All Students,943,0.9431,950,0.9373,932,0.9678,961,0.9559,May-23,6/16/23
410011,East Haddam School District,Students With Disabilities,Students With Disabilities,125,0.9332,133,0.9243,131,0.9552,115,0.9512,May-23,6/16/23
410011,East Haddam School District,Free/Reduced Lunch,Free Meal Eligible,204,0.9312,209,0.9133,179,0.9455,197,0.9425,May-23,6/16/23
410011,East Haddam School District,Free/Reduced Lunch,Reduced Price Meal Eligible,35,0.9319,30,0.8978,36,0.9571,46,0.9525,May-23,6/16/23
410011,East Haddam School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,239,0.9313,239,0.9113,215,0.9474,243,0.9444,May-23,6/16/23
410011,East Haddam School District,Race/Ethnicity,Hispanic/Latino of any race,80,0.9331,68,0.9087,49,0.9617,,,May-23,6/16/23
410011,East Haddam School District,Race/Ethnicity,White,818,0.9444,837,0.9393,842,0.9683,884,0.956,May-23,6/16/23
